prefecture,city,yomigana,population,search_volume
東京都,豊島区,としまく,301599,0
東京都,北区,きたく,355213,0
東京都,荒川区,あらかわく,217475,0
東京都,板橋区,いたばしく,584483,0
東京都,練馬区,ねりまく,752608,0
東京都,足立区,あだちく,695043,0
東京都,葛飾区,かつしかく,453093,0
東京都,江戸川区,えどがわく,697932,0
東京都,八王子市,はちおうじし,579355,0
東京都,立川市,たちかわし,183581,0
東京都,武蔵野市,むさしのし,150149,0
東京都,三鷹市,みたかし,195391,0
東京都,青梅市,おうめし,133535,0
東京都,府中市,ふちゅうし,262790,0
東京都,昭島市,あきしまし,113949,0
東京都,調布市,ちょうふし,242614,0
東京都,町田市,まちだし,431079,0
東京都,小金井市,こがねいし,126074,0
東京都,小平市,こだいらし,198739,0
東京都,日野市,ひのし,190435,0
東京都,東村山市,ひがしむらやまし,151815,0
東京都,国分寺市,こくぶんじし,129242,0
東京都,国立市,くにたちし,77130,0
東京都,福生市,ふっさし,56414,0
東京都,狛江市,こまえし,84772,0
東京都,東大和市,ひがしやまとし,83901,0
東京都,清瀬市,きよせし,76208,0
東京都,東久留米市,ひがしくるめし,115271,0
東京都,武蔵村山市,むさしむらやまし,70829,0
東京都,多摩市,たまし,146951,0
東京都,稲城市,いなぎし,93151,0
東京都,羽村市,はむらし,54326,0
東京都,あきる野市,あきるのし,79292,0
東京都,西東京市,にしとうきょうし,207388,0
東京都,（旧：田無市）,,91729,0
東京都,（旧：保谷市）,,115659,0
東京都,瑞穂町,,31765,0
東京都,日の出町,,16958,0
東京都,檜原村,,2003,0
東京都,奥多摩町,,4750,0
東京都,大島町,おおしままち,7102,0
東京都,利島村,としまむら,327,0
東京都,新島村,にいじまむら,2441,0
東京都,神津島村,こうづしまむら,1855,0
東京都,三宅村,,2273,0
東京都,御蔵島村,みくらじまむら,323,0
東京都,八丈町,,7042,0
東京都,青ヶ島村,あおがしまむら,169,0
東京都,小笠原村,おがさわらむら,2929,0
神奈川県,横浜市,,3777491,0
神奈川県,横浜市鶴見区,よこはましつるみく,297437,0
神奈川県,横浜市神奈川区,よこはましかながわく,247267,0
神奈川県,横浜市西区,よこはましにしく,104935,0
神奈川県,横浜市中区,よこはましなかく,151388,0
神奈川県,横浜市南区,よこはましみなみく,198157,0
神奈川県,横浜市保土ケ谷区,よこはましほどがやく,207811,0
神奈川県,横浜市磯子区,よこはましいそごく,166731,0
神奈川県,横浜市金沢区,よこはましかなざわく,198939,0
神奈川県,横浜市港北区,よこはましこうほくく,358530,0
神奈川県,横浜市戸塚区,よこはましとつかく,283709,0
神奈川県,横浜市港南区,よこはましこうなんく,215248,0
神奈川県,横浜市旭区,よこはましあさひく,245174,0
神奈川県,横浜市緑区,よこはましみどりく,183082,0
神奈川県,横浜市瀬谷区,よこはましせやく,122623,0
神奈川県,横浜市栄区,よこはましさかえく,120194,0
神奈川県,横浜市泉区,よこはましいずみく,152378,0
神奈川県,横浜市青葉区,よこはましあおばく,310756,0
神奈川県,横浜市都筑区,よこはましつづきく,213132,0
神奈川県,川崎市,,1538262,0
神奈川県,川崎市川崎区,かわさきしかわさきく,232965,0
神奈川県,川崎市幸区,かわさきしさいわいく,171119,0
神奈川県,川崎市中原区,かわさきしなかはらく,263683,0
神奈川県,川崎市高津区,かわさきしたかつく,234328,0
神奈川県,川崎市多摩区,かわさきしたまく,221734,0
神奈川県,川崎市宮前区,かわさきしみやまえく,233728,0
神奈川県,川崎市麻生区,かわさきしあさおく,180705,0
神奈川県,相模原市,,725493,0
神奈川県,（旧：相模原市）,,662159,0
神奈川県,（旧：城山町）,,23180,0
神奈川県,（旧：津久井町）,,24002,0
神奈川県,（旧：相模湖町）,,7695,0
神奈川県,（旧：藤野町）,,8457,0
神奈川県,相模原市緑区,さがみはらしみどりく,170207,0
神奈川県,相模原市中央区,さがみはらしちゅうおうく,273875,0
神奈川県,相模原市南区,さがみはらしみなみく,281411,0
神奈川県,横須賀市,よこすかし,388078,0
神奈川県,平塚市,ひらつかし,258422,0
神奈川県,鎌倉市,かまくらし,172710,0
神奈川県,藤沢市,ふじさわし,436905,0
神奈川県,小田原市,おだわらし,188856,0
神奈川県,茅ヶ崎市,ちがさきし,242389,0
神奈川県,逗子市,ずしし,57060,0
神奈川県,三浦市,みうらし,42069,0
神奈川県,秦野市,はだのし,162439,0
神奈川県,厚木市,あつぎし,223705,0
神奈川県,大和市,やまとし,239169,0
神奈川県,伊勢原市,いせはらし,101780,0
神奈川県,海老名市,えびなし,136516,0
神奈川県,座間市,ざまし,132325,0
神奈川県,南足柄市,みなみあしがらし,40841,0
神奈川県,綾瀬市,あやせし,83913,0
神奈川県,葉山町,,31665,0
神奈川県,寒川町,,48348,0
神奈川県,大磯町,,31634,0
神奈川県,二宮町,,27564,0
神奈川県,中井町,,9300,0
神奈川県,大井町,,17129,0
神奈川県,松田町,,10836,0
神奈川県,山北町,,9761,0
神奈川県,開成町,,18329,0
神奈川県,箱根町,,11293,0
神奈川県,真鶴町,,6722,0
神奈川県,湯河原町,,23426,0
神奈川県,愛川町,,39869,0
神奈川県,清川村,,3038,0
新潟県,新潟市,,789275,0
新潟県,（旧：新潟市）,,495693,0
新潟県,（旧：新津市）,,66046,0
新潟県,（旧：白根市）,,35817,0
新潟県,（旧：豊栄市）,,46642,0
新潟県,（旧：小須戸町）,,9023,0
新潟県,（旧：横越町）,,11921,0
新潟県,（旧：亀田町）,,35317,0
新潟県,（旧：岩室村）,,8219,0
新潟県,（旧：巻町）,,25801,0
新潟県,（旧：西川町）,,10450,0
新潟県,（旧：黒埼町）,,26236,0
新潟県,（旧：味方村）,,4308,0
新潟県,（旧：潟東村）,,5202,0
新潟県,（旧：月潟村）,,3312,0
新潟県,（旧：中之口村）,,5288,0
新潟県,新潟市北区,にいがたしきたく,72804,0
新潟県,新潟市東区,にいがたしひがしく,134446,0
新潟県,新潟市中央区,にいがたしちゅうおうく,180345,0
新潟県,新潟市江南区,にいがたしこうなんく,67972,0
新潟県,新潟市秋葉区,にいがたしあきはく,75069,0
新潟県,新潟市南区,にいがたしみなみく,43437,0
新潟県,新潟市西区,にいがたしにしく,160656,0
新潟県,新潟市西蒲区,にいがたしにしかんく,54546,0
新潟県,長岡市,ながおかし,266936,0
新潟県,（旧：長岡市）,,191859,0
新潟県,（旧：栃尾市）,,16440,0
新潟県,（旧：中之島町）,,10790,0
新潟県,（旧：越路町）,,13144,0
新潟県,（旧：三島町）,,6738,0
新潟県,（旧：与板町）,,5957,0
新潟県,（旧：和島村）,,3676,0
新潟県,（旧：寺泊町）,,8694,0
新潟県,（旧：山古志村）,,809,0
新潟県,（旧：川口町）,,4087,0
新潟県,（旧：小国町）,,4742,0
新潟県,三条市,さんじょうし,94642,0
新潟県,（旧：三条市）,,75958,0
新潟県,（旧：下田村）,,8505,0
新潟県,（旧：栄町）,,10179,0
新潟県,柏崎市,かしわざきし,81526,0
新潟県,（旧：柏崎市）,,75424,0
新潟県,（旧：高柳町）,,1187,0
新潟県,（旧：西山町）,,4915,0
新潟県,新発田市,しばたし,94927,0
新潟県,（旧：新発田市）,,74126,0
新潟県,（旧：豊浦町）,,8546,0
新潟県,（旧：加治川村）,,5683,0
新潟県,（旧：紫雲寺町）,,6572,0
新潟県,小千谷市,おぢやし,34096,0
新潟県,加茂市,かもし,25441,0
新潟県,十日町市,とおかまちし,49820,0
新潟県,（旧：十日町市）,,34646,0
新潟県,（旧：川西町）,,5873,0
新潟県,（旧：中里村）,,4659,0
新潟県,（旧：松代町）,,2816,0
新潟県,（旧：松之山町）,,1826,0
新潟県,見附市,みつけし,39237,0
新潟県,村上市,むらかみし,57418,0
新潟県,（旧：村上市）,,26024,0
新潟県,（旧：荒川町）,,9585,0
新潟県,（旧：神林村）,,8133,0
新潟県,（旧：朝日村）,,8604,0
新潟県,（旧：山北町）,,5072,0
新潟県,燕市,つばめし,77201,0
新潟県,（旧：燕市）,,41315,0
新潟県,（旧：分水町）,,13046,0
新潟県,（旧：吉田町）,,22840,0
新潟県,糸魚川市,いといがわし,40765,0
新潟県,（旧：糸魚川市）,,25491,0
新潟県,（旧：能生町）,,7733,0
新潟県,（旧：青海町）,,7541,0
新潟県,妙高市,みょうこうし,30383,0
新潟県,（旧：新井市）,,22846,0
新潟県,（旧：妙高高原町）,,4159,0
新潟県,（旧：妙高村）,,3378,0
新潟県,五泉市,ごせんし,47625,0
新潟県,（旧：五泉市）,,32200,0
新潟県,（旧：村松町）,,15425,0
新潟県,上越市,じょうえつし,188047,0
新潟県,（旧：上越市）,,129454,0
新潟県,（旧：安塚町）,,2069,0
新潟県,（旧：浦川原村）,,3111,0
新潟県,（旧：大島村）,,1289,0
新潟県,（旧：牧村）,,1629,0
新潟県,（旧：柿崎町）,,8901,0
新潟県,（旧：大潟町）,,9096,0
新潟県,（旧：頸城村）,,9176,0
新潟県,（旧：吉川町）,,3669,0
新潟県,（旧：中郷村）,,3390,0
新潟県,（旧：板倉町）,,6248,0
新潟県,（旧：清里村）,,2453,0
新潟県,（旧：三和村）,,5218,0
新潟県,（旧：名立町）,,2344,0
新潟県,阿賀野市,あがのし,40696,0
新潟県,（旧：安田町）,,8932,0
新潟県,（旧：京ヶ瀬村）,,6821,0
新潟県,（旧：水原町）,,18059,0
新潟県,（旧：笹神村）,,6884,0
新潟県,佐渡市,さどし,51492,0
新潟県,（旧：両津市）,,11572,0
新潟県,（旧：相川町）,,5809,0
新潟県,（旧：佐和田町）,,8308,0
新潟県,（旧：金井町）,,6172,0
新潟県,（旧：新穂村）,,3396,0
新潟県,（旧：畑野町）,,4034,0
新潟県,（旧：真野町）,,4443,0
新潟県,（旧：小木町）,,2583,0
新潟県,（旧：羽茂町）,,3063,0
新潟県,（旧：赤泊村）,,2112,0
新潟県,魚沼市,うおぬまし,34483,0
新潟県,（旧：堀之内町）,,7229,0
新潟県,（旧：小出町）,,10647,0
新潟県,（旧：湯之谷村）,,5565,0
新潟県,（旧：広神村）,,6878,0
新潟県,（旧：守門村）,,3072,0
新潟県,（旧：入広瀬村）,,1092,0
新潟県,南魚沼市,みなみうおぬまし,54851,0
新潟県,（旧：塩沢町）,,16762,0
新潟県,（旧：六日町）,,24746,0
新潟県,（旧：大和町）,,13343,0
新潟県,胎内市,たいないし,28509,0
新潟県,（旧：中条町）,,23755,0
新潟県,（旧：黒川村）,,4754,0
新潟県,聖籠町,,14259,0
新潟県,弥彦村,,7705,0
新潟県,田上町,,11227,0
新潟県,阿賀町,,9965,0
新潟県,（旧：津川町）,,3441,0
新潟県,（旧：鹿瀬町）,,1590,0
新潟県,（旧：上川村）,,2063,0
新潟県,（旧：三川村）,,2871,0
新潟県,出雲崎町,,4113,0
新潟県,湯沢町,,7767,0
新潟県,津南町,,8989,0
新潟県,刈羽村,,4380,0
新潟県,関川村,,5144,0
新潟県,粟島浦村,,353,0
富山県,富山市,とやまし,413938,0
富山県,（旧：富山市）,,321666,0
富山県,（旧：大沢野町）,,21000,0
富山県,（旧：大山町）,,9321,0
富山県,（旧：八尾町）,,18673,0
富山県,（旧：婦中町）,,40803,0
富山県,（旧：山田村）,,1297,0
富山県,（旧：細入村）,,1178,0
富山県,高岡市,たかおかし,166393,0
富山県,（旧：高岡市）,,154218,0
富山県,（旧：福岡町）,,12175,0
富山県,魚津市,うおづし,40535,0
富山県,氷見市,ひみし,43950,0
富山県,滑川市,なめりかわし,32349,0
富山県,黒部市,くろべし,39638,0
富山県,（旧：黒部市）,,34945,0
富山県,（旧：宇奈月町）,,4693,0
富山県,砺波市,となみし,48154,0
富山県,（旧：砺波市）,,42606,0
富山県,（旧：庄川町）,,5548,0
富山県,小矢部市,おやべし,28983,0
富山県,南砺市,なんとし,47937,0
富山県,（旧：城端町）,,8071,0
富山県,（旧：平村）,,847,0
富山県,（旧：上平村）,,585,0
富山県,（旧：利賀村）,,465,0
富山県,（旧：井波町）,,7855,0
富山県,（旧：井口村）,,1076,0
富山県,（旧：福野町）,,13011,0
富山県,（旧：福光町）,,16027,0
富山県,射水市,いみずし,90742,0
富山県,（旧：新湊市）,,31685,0
富山県,（旧：小杉町）,,33919,0
富山県,（旧：大門町）,,12443,0
富山県,（旧：下村）,,1719,0
富山県,（旧：大島町）,,10976,0
富山県,舟橋村,,3132,0
富山県,上市町,,19351,0
富山県,立山町,,24792,0
富山県,入善町,,23839,0
富山県,朝日町,,11081,0
石川県,金沢市,かなざわし,463254,0
石川県,七尾市,ななおし,50300,0
石川県,（旧：七尾市）,,38191,0
石川県,（旧：田鶴浜町）,,4523,0
石川県,（旧：中島町）,,5115,0
石川県,（旧：能登島町）,,2471,0
石川県,小松市,こまつし,106216,0
石川県,輪島市,わじまし,24608,0
石川県,（旧：輪島市）,,19686,0
石川県,（旧：門前町）,,4922,0
石川県,珠洲市,すずし,12929,0
石川県,加賀市,かがし,63220,0
石川県,（旧：加賀市）,,56172,0
石川県,（旧：山中町）,,7048,0
石川県,羽咋市,はくいし,20407,0
石川県,かほく市,かほくし,34889,0
石川県,（旧：高松町）,,9855,0
石川県,（旧：七塚町）,,12411,0
石川県,（旧：宇ノ気町）,,12623,0
石川県,白山市,はくさんし,110408,0
石川県,（旧：松任市）,,70626,0
石川県,（旧：美川町）,,11923,0
石川県,（旧：鶴来町）,,22699,0
石川県,（旧：河内村）,,917,0
石川県,（旧：吉野谷村）,,941,0
石川県,（旧：鳥越村）,,2272,0
石川県,（旧：尾口村）,,362,0
石川県,（旧：白峰村）,,668,0
石川県,能美市,のみし,48523,0
石川県,（旧：根上町）,,15756,0
石川県,（旧：寺井町）,,17078,0
石川県,（旧：辰口町）,,15689,0
石川県,野々市市,ののいちし,57238,0
石川県,（旧：野々市町）,,57238,0
石川県,川北町,,6135,0
石川県,津幡町,,36957,0
石川県,内灘町,,26574,0
石川県,志賀町,,18630,0
石川県,（旧：富来町）,,6088,0
石川県,（旧：志賀町）,,12542,0
石川県,宝達志水町,,12121,0
石川県,（旧：志雄町）,,5337,0
石川県,（旧：押水町）,,6784,0
石川県,中能登町,,16540,0
石川県,（旧：鳥屋町）,,5031,0
石川県,（旧：鹿島町）,,7521,0
石川県,（旧：鹿西町）,,3988,0
石川県,穴水町,,7890,0
石川県,（旧：穴水町）,,7890,0
石川県,能登町,,15687,0
石川県,（旧：能都町）,,7410,0
石川県,（旧：柳田村）,,3124,0
石川県,（旧：内浦町）,,5153,0
福井県,福井市,ふくいし,262328,0
福井県,（旧：福井市）,,248707,0
福井県,（旧：美山町）,,3656,0
福井県,（旧：越廼村）,,1054,0
福井県,（旧：清水町）,,8911,0
福井県,敦賀市,つるがし,64264,0
福井県,小浜市,おばまし,28991,0
福井県,大野市,おおのし,31286,0
福井県,（旧：大野市）,,30695,0
福井県,（旧：和泉村）,,591,0
福井県,勝山市,かつやまし,22150,0
福井県,鯖江市,さばえし,68302,0
福井県,あわら市,あわらし,27524,0
福井県,（旧：芦原町）,,11259,0
福井県,（旧：金津町）,,16265,0
福井県,越前市,えちぜんし,80611,0
福井県,（旧：武生市）,,69778,0
福井県,（旧：今立町）,,10833,0
福井県,坂井市,さかいし,88481,0
福井県,（旧：三国町）,,20176,0
福井県,（旧：丸岡町）,,30728,0
福井県,（旧：春江町）,,25152,0
福井県,（旧：坂井町）,,12425,0
福井県,永平寺町,,18965,0
福井県,（旧：松岡町）,,10927,0
福井県,（旧：永平寺町）,,5266,0
福井県,（旧：上志比村）,,2772,0
福井県,池田町,,2423,0
福井県,南越前町,,10002,0
福井県,（旧：南条町）,,5075,0
福井県,（旧：今庄町）,,3433,0
福井県,（旧：河野村）,,1494,0
福井県,越前町,,20118,0
福井県,（旧：朝日町）,,8569,0
福井県,（旧：宮崎村）,,3448,0
福井県,（旧：越前町）,,4038,0
福井県,（旧：織田町）,,4063,0
福井県,美浜町,,9179,0
福井県,高浜町,,10326,0
福井県,おおい町,,7910,0
福井県,（旧：名田庄村）,,2165,0
福井県,（旧：大飯町）,,5745,0
福井県,若狭町,,14003,0
福井県,（旧：三方町）,,7132,0
福井県,（旧：上中町）,,6871,0
山梨県,甲府市,こうふし,189591,0
山梨県,（旧：甲府市）,,184532,0
山梨県,（旧：中道町）,,4851,0
山梨県,（旧：上九一色村［北部］）,,208,0
山梨県,富士吉田市,ふじよしだし,46530,0
山梨県,都留市,つるし,31016,0
山梨県,山梨市,やまなしし,33435,0
山梨県,（旧：山梨市）,,28630,0
山梨県,（旧：牧丘町）,,4096,0
山梨県,（旧：三富村）,,709,0
山梨県,大月市,おおつきし,22512,0
山梨県,韮崎市,にらさきし,29067,0
山梨県,南アルプス市,みなみあるぷすし,69459,0
山梨県,（旧：八田村）,,6981,0
山梨県,（旧：白根町）,,18884,0
山梨県,（旧：芦安村）,,227,0
山梨県,（旧：若草町）,,13041,0
山梨県,（旧：櫛形町）,,18290,0
山梨県,（旧：甲西町）,,12036,0
山梨県,北杜市,ほくとし,44053,0
山梨県,（旧：明野村）,,4231,0
山梨県,（旧：須玉町）,,5520,0
山梨県,（旧：高根町）,,8776,0
山梨県,（旧：長坂町）,,8727,0
山梨県,（旧：大泉村）,,4730,0
山梨県,（旧：小淵沢町）,,5747,0
山梨県,（旧：白州町）,,3412,0
山梨県,（旧：武川村）,,2910,0
山梨県,甲斐市,かいし,75313,0
山梨県,（旧：竜王町）,,39297,0
山梨県,（旧：敷島町）,,19281,0
山梨県,（旧：双葉町）,,16735,0
山梨県,笛吹市,ふえふきし,66947,0
山梨県,（旧：春日居町）,,7374,0
山梨県,（旧：石和町）,,26480,0
山梨県,（旧：御坂町）,,11166,0
山梨県,（旧：一宮町）,,9814,0
山梨県,（旧：八代町）,,7768,0
山梨県,（旧：境川村）,,4069,0
山梨県,（旧：芦川村）,,276,0
山梨県,上野原市,うえのはらし,22669,0
山梨県,（旧：秋山村）,,1461,0
山梨県,（旧：上野原町）,,21208,0
山梨県,甲州市,こうしゅうし,29237,0
山梨県,（旧：塩山市）,,20427,0
山梨県,（旧：勝沼町）,,7814,0
山梨県,（旧：大和村）,,996,0
山梨県,中央市,ちゅうおうし,31216,0
山梨県,（旧：豊富村）,,3160,0
山梨県,（旧：玉穂町）,,11789,0
山梨県,（旧：田富町）,,16267,0
山梨県,市川三郷町,,14700,0
山梨県,（旧：三珠町）,,3648,0
山梨県,（旧：市川大門町）,,8446,0
山梨県,（旧：六郷町）,,2606,0
山梨県,早川町,,1098,0
山梨県,身延町,,10663,0
山梨県,（旧：下部町）,,2828,0
山梨県,（旧：中富町）,,2679,0
山梨県,（旧：身延町）,,5156,0
山梨県,南部町,,7156,0
山梨県,（旧：南部町）,,4377,0
山梨県,（旧：富沢町）,,2779,0
山梨県,富士川町,,14219,0
山梨県,（旧：増穂町）,,11178,0
山梨県,（旧：鰍沢町）,,3041,0
山梨県,昭和町,,20909,0
山梨県,道志村,,1607,0
山梨県,西桂町,,4041,0
山梨県,忍野村,,9237,0
山梨県,山中湖村,,5179,0
山梨県,鳴沢村,,2824,0
山梨県,富士河口湖町,,26082,0
